trial,score,validity_rate,delivery_fraction,avg_cost,n_runs,n_valid,elapsed_s,pruned,base_penalty_factor,omega2_over_omega1,p_origin_penalty_w,p_delivery_once_w,p_position_once_w,p_dest_inclusion_w,p_consecutiveness_w,p_capacity_w,reward_regular,reward_tp_depot,reward_depot_tp
88,431.54482306381277,1.0,1.0,431.54482306381277,10,10,11.27398419380188,False,1.1095116593177805,0.1337235538150978,2.338015298400868,7.053043739354296,4.826914248572632,3.5866739343948577,1.0194380529215565,1.8843329361069472,0.7072629562036603,0.28991045857916375,1.6934275049341723
89,454.2035841374437,1.0,1.0,454.2035841374437,10,10,10.792196989059448,False,2.2369725235606066,0.20077414976696792,1.8499720802550756,7.760319370670338,4.402574213466583,3.770015009331704,0.4121651072967601,1.4924445828032349,2.687320168609645,0.9783964480713585,1.7960850012445575
90,495.3663505900512,1.0,1.0,495.3663505900512,10,10,3.2330336570739746,False,1.6898748919547455,0.11232745469341167,2.0477311341064137,7.39445441025616,5.231861358072831,3.192519258223507,0.11087061187879887,0.8024263298039919,1.0595295474487398,0.4531520372083224,1.9864660418082936
91,422.01577996009337,1.0,1.0,422.01577996009337,10,10,11.863493919372559,False,1.9517371806406658,0.15334856183307677,2.2199220540951794,6.692229203532482,5.462718311095734,3.455703411315497,0.31979209395908903,6.08375139231137,0.8518404090892,0.6051438359691231,1.5308166206387288
92,422.8010324606118,1.0,1.0,422.8010324606118,10,10,11.163108110427856,False,1.8870984643827378,0.1360998670949473,2.2915968879753166,6.702563465963139,4.979549138156117,2.945629154449625,0.3111576997486259,5.868349492956292,0.8350999287466493,0.6345377649656184,1.6478094853657819
93,427.1417648178017,1.0,1.0,427.1417648178017,10,10,10.051581144332886,False,1.4990932853433088,0.15459200503595352,2.1402598419633807,7.57575060770374,5.6658199301957755,3.531057537735371,0.5103944170610993,6.371597843323045,0.9640611731911427,0.3020615100559896,1.4878287375325936
94,459.12954430507114,1.0,1.0,459.12954430507114,10,10,12.217078447341919,False,9.13473344925673,0.12387191304275953,1.6763034646692576,6.816487575150063,5.8441056062343915,3.7210334925386794,0.39342841549897783,7.248763823686925,1.2062927061463986,2.3574007608182255,1.6323457209621703
95,47619047.61904767,0.0,0.9523809523809523,0.0,10,0,5.3373987674713135,False,1.3341317091002558,0.08561094625137199,1.9049179632655584,6.169144657098312,2.977594475533694,3.1759003603017217,0.1906819237063448,6.8123870418354775,0.6477409146371552,1.3694639708539043,1.7950590820664174
96,422.5588237990535,1.0,1.0,422.5588237990535,10,10,11.888571500778198,False,1.2064114452431445,0.1663285621507899,1.9700433158193056,7.2217003419625545,5.514746620108573,3.9878934104763153,0.6186602628295474,7.670516141149475,0.7528335275395501,1.5201608363650667,1.2336042152331304
97,421.92457790620995,1.0,1.0,421.92457790620995,10,10,11.516852855682373,False,2.026223512905196,0.1827812573699151,2.4693936429753727,5.786239858866809,6.115940458443613,3.352818147155377,0.31807417321124853,4.485394157668598,0.9020201109104548,0.7790713083962568,1.5305476382463608
98,444.3219832613757,1.0,1.0,444.3219832613757,10,10,12.409770011901855,False,2.369041088451395,0.18412749266028056,2.4707614796731296,5.686046356329879,6.657856721705288,3.360697404632084,0.8761754891744997,4.825418343358331,1.0517189555389954,0.8096233364056503,1.5184561263902803
